snapshot_utc,position,document_id,in_this_day_set,section,headline,file
2026-09-02 13:40,56,10022048,yes,International,«Tanker for Tanker»: Trump escalates further in the Strait of Hormuz,2026-09-02_international_tanker-tanker-trump-escalates-further-strait-hormuz_ld10022048
2026-09-02 13:40,57,10021245,no,International,Krieg in der Ukraine: Norwegen beschlagnahmt russisches Schiff in Arktis +++ Selenski warnt vor Flügen über Russland,
2026-09-02 13:40,58,10022039,yes,Wirtschaft,From a beacon of hope to a problem case: Nestlé sells vitamin brands at a loss of billions,2026-09-02_wirtschaft_beacon-hope-problem-case-nestle-sells-vitamin_ld10022039
2026-09-02 13:40,59,10021430,yes,Wirtschaft,Europe's new protectionism threatens Swiss automotive suppliers – will China be the one to benefit?,2026-09-02_wirtschaft_europe-s-new-protectionism-threatens-swiss-automotive_ld10021430
2026-09-02 13:40,60,10020783,no,Wirtschaft,Umbruch bei VW: Konzern plant laut Medienbericht das Aus an vier deutschen Standorten,
2026-09-02 13:40,61,10021795,yes,Finanzen,Pension or Capital: How to Avoid Risks and Misadvice in Retirement,2026-09-02_finanzen_pension-or-capital-avoid-risks-misadvice-retirement_ld10021795
2026-09-02 13:40,62,10020291,no,,,
2026-09-02 13:40,63,10020133,no,,,
2026-09-02 13:40,64,10021955,no,Schweiz,Defizite beim Schreiben und Rechnen: Jeder fünfte Betrieb will weniger Lehrlinge einstellen,
2026-09-02 13:40,65,10021930,no,Schweiz,Interne Dokumente aus dem Bundesrat zeigen: Ein zweites Flugabwehrsystem wäre auch mit Mehrwertsteuererhöhung kaum finanzierbar,
2026-09-02 13:40,66,10021912,yes,Zürich,The City of Zurich gets serious about business apartments and accepts complaints,2026-09-02_zuerich_city-zurich-gets-serious-about-business-apartments_ld10021912
2026-09-02 13:40,67,10019521,yes,Zürich,"Tenant runs lucrative subletting business, leading to conviction",2026-09-02_zuerich_tenant-runs-lucrative-subletting-business-leading-conviction_ld10019521
2026-09-02 13:40,68,10021869,no,Zürich,"1200 oberirdische Parkplätze beim Zoo Zürich sollen weg, und die Autofahrten sollen beschränkt werden",
2026-09-02 13:40,69,10021118,yes,Sport,Women who fight still provoke – even now: Einsiedeln hosts first international tournament for female wrestlers,2026-09-02_sport-weitere-sportarten_women-who-fight-still-provoke-even-now_ld10021118
2026-09-02 13:40,70,10021862,no,Sport,Der neue starke Mann im Schweizerischen Fussballverband hört erst einmal zu – doch auf Marinko Jurendic warten heikle Entscheidungen,
2026-09-02 13:40,71,10021813,no,,,
2026-09-02 13:40,72,10021882,yes,Feuilleton,When the Union Jack becomes a «security risk»: a flag culture war rages in Great Britain,2026-09-02_feuilleton_when-union-jack-becomes-security-risk-flag_ld10021882
2026-09-02 13:40,73,10021802,yes,Feuilleton,"The Authorities in Music: The Work, the Conductor, and I",2026-09-02_feuilleton-musik_authorities-music-work-conductor-i_ld10021802
2026-09-02 13:40,74,10019050,no,,,
2026-09-02 13:40,75,10007509,no,,,
2026-09-02 13:40,76,10018897,no,,,
2026-09-02 13:40,77,10020600,no,,,
2026-09-02 13:40,78,1900355,no,,,
2026-09-02 13:40,79,1935123,no,,,
2026-09-02 13:40,80,1935100,no,,,
2026-09-02 13:40,81,1871994,no,,,
2026-09-02 13:40,82,1882762,no,,,
2026-09-02 13:40,83,1421453,no,,,
